DEPT,NPHI,GR,TENS,GRTH,LLS,LLD,MSFL,CALI,CAL1,RHOB,DRHO,PE,DPHI,MDT,SPHI,ITTI,ITTT,XPHI
5828.8733,0.0999,59.2725,4514.1411,16.349,7.6957,10.429,5.0097,9.1824,9.101,2.5264,-0.0065,2.3994,0.1141,65.1236,0.1275,32.5618,337173.9688,0.1097
5829.3733,0.096,57.277,4475.1133,15.657,7.6995,10.4647,5.2195,9.1942,9.0923,2.5284,-0.0029,2.4066,0.1128,64.8572,0.1256,32.4286,337141.4063,0.1067
5829.8733,0.0911,56.1849,4444.6816,14.0985,7.9517,10.8009,5.6931,9.2173,9.0871,2.5373,0.0001,2.4659,0.1073,64.1204,0.1202,32.0602,337108.9688,0.1015
5830.3733,0.0898,56.0121,4481.2485,12.4294,8.7385,12.1019,6.0377,9.2327,9.064,2.5503,0.0028,2.4834,0.0992,63.3673,0.1148,31.6837,337076.9063,0.0975
5830.8733,0.081,53.2859,4517.4951,11.5756,9.961,14.2133,6.6874,9.2318,9.0637,2.5652,0.0054,2.5012,0.0899,63.3394,0.1146,31.6697,337045.2188,0.0883
5831.3733,0.0792,52.1311,4481.9268,11.3174,11.8751,16.5715,9.3173,9.2407,9.0571,2.5813,0.0077,2.5967,0.08,64.0115,0.1194,64.0115,337013.5625,0.0834
5831.8733,0.081,58.8875,4543.6089,10.8928,13.763,18.7969,12.6229,9.2503,9.0506,2.5888,0.01,2.6624,0.0753,64.0115,0.1194,64.0115,337013.5625,0.0829
5832.3733,0.0883,67.6199,4488.479,10.7176,14.4965,19.1647,13.8911,9.2409,9.0806,2.5844,0.0112,2.5833,0.078,64.581,0.1236,32.2905,336949.5625,0.0885
5832.8733,0.1037,67.0425,4585.7651,9.4346,11.665,15.8242,8.7603,9.2107,9.0844,2.5821,0.0133,2.4499,0.0794,64.3587,0.122,32.1793,336917.2813,0.0986
5833.3733,0.1021,59.0172,4495.6729,8.7286,9.5424,12.9879,6.7356,9.2104,9.1148,2.5863,0.0166,2.3942,0.0768,63.8204,0.1181,31.9102,336885.0938,0.0967
5833.8733,0.0939,54.2444,4630.1919,9.4,8.8178,11.8802,6.0553,9.2149,9.1135,2.5767,0.0154,2.4152,0.0828,63.5723,0.1162,31.7861,336853.1875,0.0938
5834.3733,0.0936,53.2349,4474.376,10.8266,8.6236,11.7344,6.0097,9.2458,9.1006,2.5566,0.0129,2.472,0.0953,63.6717,0.117,31.8359,336821.4063,0.0983
5834.8733,0.0972,55.0301,4549.3413,14.3347,10.0882,13.4621,6.4966,9.266,9.1164,2.5543,0.0107,2.5539,0.0967,63.951,0.119,47.9633,336789.5625,0.1011
5835.3733,0.098,65.5537,4548.5796,17.6601,11.7852,15.4039,8.5006,9.2632,9.0884,2.5652,0.0019,2.6186,0.0899,63.951,0.119,47.9633,336789.5625,0.099
5835.8733,0.1049,74.1014,4581.6265,19.2134,12.8646,16.141,10.9251,9.2344,9.0982,2.5705,-0.0062,2.5948,0.0867,64.1516,0.1205,32.0758,336741.5938,0.102
5836.3733,0.1132,71.5088,4555.6191,19.2449,12.9681,16.0401,10.4886,9.2483,9.0894,2.5562,-0.0094,2.4789,0.0955,64.1997,0.1208,32.0998,336709.5313,0.1105
5836.8733,0.099,63.9156,4544.644,18.0628,11.5239,14.734,8.1679,9.2559,9.0792,2.5352,-0.0115,2.3901,0.1086,64.0151,0.1195,32.0076,336677.4375,0.1069
5837.3733,0.0877,56.1614,4576.8105,17.1949,11.3357,14.2604,6.7116,9.2579,9.0454,2.5421,-0.009,2.4793,0.1043,63.8124,0.118,31.9062,336645.4375,0.0982
5837.8733,0.0856,50.3594,4447.9761,18.1887,10.9745,13.4141,6.9635,9.2598,9.0456,2.5614,-0.0032,2.6623,0.0923,63.9314,0.1189,31.9657,336613.5313,0.0922
5838.3733,0.0894,54.9161,4518.1128,19.2344,11.1746,13.7223,6.8582,9.2579,9.054,2.567,0.0032,2.7017,0.0888,64.2714,0.1213,32.1357,336581.5625,0.0932
5838.8733,0.1046,71.607,4487.9204,21.2793,12.1935,15.3101,7.4739,9.2617,9.0613,2.5753,0.0101,2.6653,0.0837,64.3674,0.122,32.1837,336549.4375,0.1007
5839.3733,0.113,84.904,4545.6543,21.2075,12.5807,15.8957,9.6674,9.2659,9.0805,2.5857,0.0147,2.7144,0.0772,64.0609,0.1198,32.0305,336517.25,0.1035
5839.8733,0.1189,83.8748,4512.2144,20.1375,13.7722,16.7589,13.2119,9.2791,9.0706,2.5843,0.0169,2.705,0.078,63.7769,0.1177,31.8884,336485.2188,0.1074
5840.3733,0.1114,70.8685,4492.665,17.9203,15.7226,19.109,11.6537,9.2716,9.0473,2.5784,0.0181,2.5525,0.0817,63.6173,0.1166,31.8087,336453.3438,0.1041
5840.8733,0.1017,60.231,4541.707,17.033,15.5154,19.1865,11.6461,9.2498,9.0297,2.5759,0.0174,2.4455,0.0833,63.3887,0.1149,31.6944,336421.5313,0.0988
5841.3733,0.0932,60.1485,4584.0166,16.8549,15.0954,19.0154,11.3745,9.2264,8.997,2.5784,0.0162,2.4753,0.0817,63.1359,0.1131,31.568,336389.8438,0.0929
5841.8733,0.0967,68.8219,4509.2417,17.3882,16.1416,20.4822,12.5094,9.2094,8.992,2.5879,0.0157,2.5175,0.0759,63.2909,0.1142,31.6454,336358.2813,0.093
5842.3733,0.1133,85.069,4528.626,17.2864,20.0657,26.3172,15.3017,9.1936,8.9738,2.6002,0.0138,2.5429,0.0682,63.6897,0.1171,31.8448,336326.625,0.1004
5842.8733,0.1257,98.9512,4547.605,16.6592,25.9689,33.1745,23.3671,9.2133,8.9843,2.6028,0.0107,2.6068,0.0666,63.6185,0.1166,31.8093,336294.7813,0.1074
5843.3733,0.1205,98.5112,4651.4668,14.4427,31.2401,39.6082,32.6421,9.2187,8.9431,2.5957,0.0097,2.6481,0.071,63.0833,0.1127,31.5417,336262.9688,0.1058
5843.8733,0.1092,89.4528,4537.2593,14.8139,37.6063,48.5355,34.3067,9.175,8.8709,2.5933,0.0109,2.6287,0.0725,62.4767,0.1083,31.2384,336231.4375,0.0995
5844.3733,0.1013,85.8507,4578.4761,15.1358,43.9872,59.1477,37.853,9.1253,8.8511,2.6046,0.0124,2.6516,0.0655,61.9073,0.1041,30.9536,336200.1875,0.0921
5844.8733,0.1086,89.5471,4467.6929,18.3096,50.1029,68.7393,63.1703,9.1034,8.8582,2.623,0.0148,2.8368,0.054,61.5907,0.1018,30.7954,336169.2188,0.0927
5845.3733,0.1294,93.5578,4463.4355,22.2878,70.2586,91.7441,114.21,9.0642,8.8957,2.6268,0.0157,3.0223,0.0517,61.7994,0.1033,30.8997,336138.4375,0.1045
5845.8733,0.1217,97.1599,4408.8286,26.1837,92.9041,119.4951,88.2492,9.0594,8.8952,2.6072,0.014,2.9065,0.0639,62.2744,0.1068,31.1372,336107.5313,0.104
5846.3733,0.1177,97.0421,4434.3242,28.9135,105.2895,139.3181,89.8961,9.0439,8.888,2.5898,0.0121,2.5997,0.0746,62.7232,0.1101,31.3616,336076.4063,0.1054
5846.8733,0.1082,93.055,4485.6128,30.0791,106.3666,144.1416,143.455,9.033,8.894,2.5833,0.0094,2.4325,0.0787,63.167,0.1133,31.5835,336045.0313,0.1011
5847.3733,0.1166,91.4837,4418.104,29.0348,121.6028,158.7491,161.3646,9.0464,8.9198,2.5803,0.0066,2.4518,0.0806,63.5212,0.1159,31.7606,336013.4375,0.1069
5847.8733,0.1176,105.7588,4544.0249,27.2677,147.0308,181.5399,161.022,9.0737,8.8849,2.5822,0.0071,2.5436,0.0794,63.7692,0.1177,31.8846,335981.6875,0.1071
5848.3733,0.1215,137.911,4483.0566,25.2099,122.7409,114.4566,187.2892,9.1037,8.8861,2.5815,0.0077,2.6839,0.0798,63.8355,0.1182,31.9178,335949.8125,0.1095
5848.8733,0.1271,149.1221,4523.9399,24.5818,53.8513,63.595,37.9939,9.1504,8.8768,2.5833,0.0044,2.8141,0.0787,64.045,0.1197,32.0225,335917.9063,0.1125
5849.3733,0.1278,117.3037,4437.7847,24.9998,37.1246,42.9738,23.4,9.1505,8.9227,2.5781,0.0006,2.7663,0.0819,64.3577,0.122,32.1788,335885.875,0.1141
5849.8733,0.1036,86.487,4524.4512,28.6308,26.6201,32.4882,16.8687,9.1724,8.913,2.5552,-0.0024,2.5861,0.0961,64.3305,0.1218,32.1653,335853.6875,0.1048
5850.3733,0.1012,100.5775,4535.9746,31.0048,27.4554,32.9757,16.066,9.1841,8.9178,2.5416,-0.0057,2.5223,0.1046,64.0066,0.1194,64.0066,335821.5313,0.1067
5850.8733,0.1088,132.7415,4510.5146,31.9978,35.3315,40.7441,21.0765,9.177,8.9392,2.5581,-0.0059,2.6568,0.0944,63.4415,0.1153,31.7208,335757.5313,0.1073
5851.3733,0.1088,129.7482,4497.6602,30.6506,44.3846,48.2814,37.2546,9.1553,8.954,2.5911,-0.0031,2.8531,0.0739,63.4415,0.1153,31.7208,335757.5313,0.0997
5851.8733,0.0853,92.7564,4534.2861,26.1143,47.2344,45.4316,60.1828,9.1866,8.9564,2.6177,-0.0023,3.032,0.0573,62.8077,0.1107,31.4039,335725.8125,0.0793
5852.3733,0.0679,58.3376,4591.1875,20.6026,26.5178,29.0394,21.7134,9.2093,8.9666,2.6251,-0.0025,3.2066,0.0527,62.1539,0.1059,31.0769,335694.4063,0.0666
5852.8733,0.0629,45.2764,4534.999,15.5849,19.0209,22.3829,11.8391,9.2245,8.9731,2.6119,-0.0017,3.2236,0.0609,61.4696,0.1009,30.7348,335663.3438,0.0661
5853.3733,0.0662,45.622,4460.855,12.244,15.9178,18.5106,9.3314,9.2137,8.9798,2.6003,-0.0014,2.9997,0.0681,61.1956,0.0989,30.5978,335632.5938,0.0708
5853.8733,0.0722,54.7747,4460.1768,12.2571,15.9829,18.3768,10.0927,9.2153,8.9782,2.598,0.0007,2.7572,0.0696,61.1685,0.0988,45.8764,335602,0.0752
5854.3733,0.0775,74.7653,4441.6133,12.8407,21.861,23.5414,12.0099,9.1958,8.9693,2.5986,0.0036,2.6551,0.0692,61.222,0.0991,30.611,335556.125,0.0785
5854.8733,0.0867,93.6796,4614.5898,13.3921,25.9775,28.3788,16.6096,9.2135,8.9911,2.5992,0.0031,2.5895,0.0688,61.5134,0.1013,30.7567,335525.5,0.0841
5855.3733,0.1043,101.1078,4533.667,13.2808,32.1751,34.5234,26.0284,9.2315,8.9954,2.5921,0.0033,2.4874,0.0732,62.3867,0.1076,31.1934,335494.75,0.0967
5855.8733,0.1032,102.6516,4488.1582,13.0514,43.0609,45.1147,25.516,9.2516,8.9783,2.5893,0.0064,2.4448,0.0749,63.4962,0.1157,31.7481,335463.5625,0.0967
5856.3733,0.1078,105.0202,4459.7368,12.8186,30.947,28.0242,29.0242,9.2485,8.9694,2.5887,0.0071,2.5091,0.0754,64.0751,0.1199,32.0376,335431.8125,0.0996
5856.8733,0.1177,94.9994,4465.1831,12.6367,19.5765,19.28,16.4494,9.245,8.9767,2.5711,0.0054,2.5902,0.0863,64.3988,0.1223,32.1994,335399.7813,0.1097
5857.3733,0.1244,73.0723,4506.4951,11.7637,12.5032,12.9356,7.9276,9.2384,9.0174,2.545,0.0081,2.5975,0.1025,64.6211,0.1239,32.3106,335367.5938,0.1199
5857.8733,0.1103,57.167,4437.4399,11.1758,8.7389,9.6586,4.7228,9.2399,9.0368,2.5323,0.0139,2.5569,0.1104,64.3406,0.1218,32.1703,335335.2813,0.1145
5858.3733,0.0943,49.016,4569.6758,10.2021,9.0283,9.7323,5.1821,9.2521,9.0217,2.5399,0.0185,2.6982,0.1056,63.4547,0.1154,31.7274,335303.125,0.1028
5858.8733,0.0797,46.7455,4487.1235,10.5891,9.8823,10.1836,7.5097,9.2598,9.0234,2.5754,0.0246,3.4293,0.0836,62.9521,0.1117,31.4761,335271.4063,0.0851
5859.3733,0.0714,54.3387,4520.9429,13.4699,10.6203,11.0726,8.3836,9.2636,9.0277,2.6182,0.0222,4.3344,0.057,62.9761,0.1119,31.488,335239.9375,0.0703
5859.8733,0.0755,70.8175,4457.0972,14.8669,14.8495,16.105,7.3748,9.2632,9.0248,2.6301,0.0104,4.2487,0.0496,63.1237,0.113,31.5619,335208.4375,0.0704
5860.3733,0.0877,80.7912,4562.457,16.5856,16.2612,18.3272,9.8946,9.3065,9.0229,2.6241,0.0085,3.404,0.0534,63.0923,0.1128,31.5461,335176.875,0.0795
5860.8733,0.0921,73.8697,4522.9648,17.4827,18.4455,19.7738,15.2262,9.3214,8.9886,2.613,0.0127,2.9165,0.0603,62.7815,0.1105,31.3908,335145.3438,0.0846
5861.3733,0.0865,71.3556,4467.7881,18.4795,25.4441,28.1543,15.5908,9.2949,8.9546,2.602,0.0168,2.8507,0.0671,62.5704,0.109,31.2852,335113.9375,0.0834
5861.8733,0.0825,85.0218,4545.416,19.6828,26.5134,31.9603,16.407,9.2362,8.9572,2.608,0.0224,2.8129,0.0633,62.6757,0.1097,31.3378,335082.6563,0.0796
5862.3733,0.0923,99.1122,4559.7583,22.5019,28.3896,33.6538,21.5111,9.2067,8.9761,2.6206,0.0244,2.783,0.0555,63.114,0.1129,31.557,335051.3125,0.0831
5862.8733,0.0997,107.004,4587.0137,25.0002,29.2813,35.7528,28.4147,9.2326,8.9945,2.6238,0.024,2.8012,0.0535,63.6596,0.1169,31.8298,335019.75,0.087
5863.3733,0.1054,106.1869,4539.0776,26.7461,31.5916,39.9925,24.8448,9.2618,9.0007,2.6144,0.0215,2.8068,0.0594,63.9045,0.1187,31.9522,334987.9063,0.0926
5863.8733,0.0999,99.2104,4553.7646,28.2804,29.4405,38.7031,22.1688,9.2637,8.9902,2.6054,0.0174,2.8219,0.065,63.7013,0.1172,31.8506,334955.9688,0.0911
5864.3733,0.1014,95.2823,4552.6821,28.0345,29.1983,39.4796,22.0546,9.2693,8.9901,2.6089,0.0136,2.8285,0.0628,63.145,0.1131,31.5725,334924.125,0.0913
5864.8733,0.0991,92.1161,4425.5596,28.2503,33.0674,44.8964,25.2337,9.2626,8.9849,2.6118,0.0071,2.8038,0.061,62.8111,0.1107,31.4056,334892.5625,0.0892
5865.3733,0.0958,84.3658,4451.877,27.4914,40.4119,54.1486,32.1582,9.234,8.9692,2.6164,0.0016,2.9071,0.0581,62.673,0.1097,31.3365,334861.1563,0.0862
5865.8733,0.0856,76.9062,4391.9658,25.8885,46.3038,61.3017,41.0405,9.1454,8.9398,2.6275,0.0022,3.0751,0.0513,62.4786,0.1083,31.2393,334829.8125,0.0774
5866.3733,0.0746,78.992,4418.5083,23.9757,48.0645,63.9893,38.8607,9.068,8.9027,2.634,0.0047,3.1643,0.0472,62.5691,0.1089,31.2845,334798.5625,0.0691
5866.8733,0.0811,83.3877,4485.7915,21.8474,43.1585,58.6588,32.7051,9.0494,8.9019,2.6416,0.006,3.3431,0.0425,62.9746,0.1119,31.4873,334767.2813,0.0717
5867.3733,0.0903,81.2468,4450.8179,21.4326,35.8123,49.6568,28.4493,9.0476,8.9085,2.6491,0.0049,3.5635,0.0378,63.1784,0.1134,31.5892,334735.7813,0.076
5867.8733,0.0902,81.1643,4516.0796,21.4534,31.9441,44.6732,25.3722,9.064,8.916,2.6419,0.0027,3.5303,0.0423,62.927,0.1116,31.4635,334704.1875,0.0774
5868.3733,0.0888,84.3305,4421.8506,20.7815,29.3331,41.2702,22.2191,9.0941,8.9107,2.6225,0.0004,3.2332,0.0543,62.6674,0.1097,31.3337,334672.7188,0.0805
5868.8733,0.0925,83.8316,4522.7988,20.3578,27.5431,39.4139,20.8598,9.1439,8.9165,2.6038,-0.0027,2.9524,0.066,62.7872,0.1105,31.3936,334641.375,0.0868
5869.3733,0.093,80.7951,4412.8599,18.049,28.8681,40.0987,22.081,9.194,8.9233,2.5949,-0.0044,2.848,0.0715,62.9862,0.112,62.9862,334609.9688,0.0891
5869.8733,0.0941,77.8921,4493.605,15.7914,29.7333,41.2557,23.4456,9.2374,8.9346,2.5982,-0.0039,2.7822,0.0694,62.9862,0.112,62.9862,334609.9688,0.089
5870.3733,0.0756,73.4454,4395.3076,15.0297,31.9729,43.732,25.4575,9.2188,8.9294,2.6025,-0.001,2.6924,0.0668,63.0036,0.1121,31.5018,334546.9688,0.0764
5870.8733,0.0666,63.4482,4480.1675,14.8785,31.8347,41.7173,25.3162,9.1734,8.9222,2.6019,0.0038,2.698,0.0671,62.8065,0.1107,31.4033,334515.4688,0.0707
5871.3733,0.0684,58.318,4504.0098,15.3489,27.8682,37.0749,24.635,9.1589,8.9025,2.6039,0.009,2.7408,0.0659,62.3105,0.1071,31.1553,334484.0625,0.0714
5871.8733,0.0793,64.1278,4502.3809,16.3077,25.4753,32.524,19.9974,9.217,8.9151,2.6115,0.0117,2.6943,0.0612,62.0225,0.105,31.0112,334452.9063,0.0768
5872.3733,0.0934,65.5183,4481.7002,15.9524,21.2688,27.5655,13.9832,9.266,8.9354,2.608,0.0079,2.6216,0.0634,62.2919,0.1069,31.146,334421.9063,0.0865
5872.8733,0.0968,63.2675,4449.5693,14.8289,17.8966,23.8426,11.1021,9.2393,8.9501,2.5868,0.0019,2.5679,0.0765,62.701,0.1099,47.0257,334390.75,0.0933
5873.3733,0.0931,66.5986,4507.9702,15.3421,13.7989,17.8701,10.7898,9.2684,8.9584,2.5667,-0.003,2.5413,0.089,62.701,0.1099,47.0257,334390.75,0.0956
5873.8733,0.0914,65.1648,4456.8228,15.0758,12.3744,16.257,9.3907,9.3009,8.9837,2.5508,-0.0104,2.6356,0.0989,62.9871,0.112,31.4935,334343.7188,0.0983
5874.3733,0.0813,56.0121,4468.8101,15.3235,12.196,15.371,8.9983,9.2957,9.0155,2.5463,-0.0167,2.855,0.1017,63.1071,0.1129,31.5536,334312.2188,0.0931
5874.8733,0.0816,53.5177,4439.5684,17.4048,10.6926,13.6836,7.8747,9.2554,9.0344,2.5535,-0.019,3.0234,0.0972,63.0373,0.1124,31.5187,334280.6563,0.0915
5875.3733,0.0902,62.6586,4349.2158,19.4364,12.1785,15.5833,7.3224,9.2217,9.0637,2.5534,-0.0201,2.9776,0.0973,63.0106,0.1122,31.5053,334249.125,0.0969
5875.8733,0.0988,75.5234,4448.2261,22.0232,13.6262,17.2912,9.8013,9.2085,9.051,2.5523,-0.0206,2.7373,0.098,63.2487,0.1139,31.6243,334217.625,0.1026
5876.3733,0.1076,78.3321,4428.8657,24.1129,15.1959,18.4036,15.2493,9.2115,9.0588,2.5579,-0.0184,2.4927,0.0945,63.8675,0.1184,31.9337,334186,0.1066
5876.8733,0.1082,70.1457,4409.3516,23.4054,13.866,16.992,13.1609,9.2153,9.064,2.5543,-0.0141,2.3988,0.0967,64.3433,0.1219,32.1717,334154.0625,0.1078
5877.3733,0.1015,60.8949,4394.3682,20.9348,10.6283,13.888,8.3679,9.2233,9.0846,2.5396,-0.0075,2.4561,0.1059,64.3579,0.122,32.179,334121.9063,0.1074
5877.8733,0.097,53.2388,4414.0259,17.7387,9.5076,12.4308,5.5189,9.25,9.1072,2.5333,0.0022,2.5669,0.1098,64.3856,0.1222,32.1928,334089.7188,0.1062
5878.3733,0.0979,50.933,4456.2168,14.6873,8.1243,10.5716,5.3724,9.2903,9.1502,2.5357,0.0079,2.5884,0.1083,64.3008,0.1215,32.1504,334057.5313,0.1061
5878.8733,0.0957,53.3645,4327.8228,14.0029,8.4433,10.8312,5.4274,9.3251,9.1711,2.5355,0.0074,2.4991,0.1084,63.9466,0.119,31.9733,334025.375,0.1048
5879.3733,0.0871,57.6266,4498.1235,13.8888,8.7277,11.3044,6.1802,9.3684,9.1618,2.5352,0.0097,2.4108,0.1085,63.4742,0.1155,31.7371,333993.4063,0.0995
5879.8733,0.0841,53.9694,4435.5737,13.5635,9.7656,13.0007,7.8834,9.3677,9.1561,2.5459,0.0135,2.3951,0.1019,63.1229,0.113,31.5615,333961.6563,0.095
5880.3733,0.0693,45.2214,4545.7852,12.7375,14.006,18.046,11.6393,9.3147,9.0901,2.5726,0.0102,2.4575,0.0854,63.0785,0.1127,31.5393,333930.0938,0.0791
5880.8733,0.0588,42.8291,4399.4697,12.2775,14.1514,17.7282,20.0277,9.2892,9.0475,2.5927,0.0057,2.5353,0.0728,63.3291,0.1145,31.6645,333898.5625,0.0677
5881.3733,0.0664,45.7792,4538.5781,11.7959,13.4965,16.9746,10.8274,9.3046,9.0577,2.5799,0.0035,2.4701,0.0808,63.8972,0.1186,31.9486,333866.9063,0.0755
5881.8733,0.0781,50.5716,4556.6309,12.0236,11.4451,15.2531,6.5199,9.2998,9.0602,2.5557,0.0002,2.2859,0.0958,64.5725,0.1235,32.2862,333834.9688,0.0888
5882.3733,0.0872,53.8359,4549.9834,12.0025,8.893,12.1439,5.8044,9.2844,9.0787,2.5495,-0.0009,2.2348,0.0997,65.1861,0.128,32.593,333802.6875,0.0961
5882.8733,0.0944,53.282,4588.5361,11.3466,8.7159,11.5814,6.4717,9.2802,9.067,2.5552,0.0018,2.3375,0.0962,65.5197,0.1304,32.7598,333770.0938,0.0992
5883.3733,0.0911,49.0396,4557.7725,10.8146,8.8856,11.8007,6.746,9.2976,9.0639,2.561,0.0059,2.3781,0.0925,65.328,0.129,32.664,333737.3438,0.0957
5883.8733,0.0899,44.3179,4578.915,9.9828,9.1276,12.0388,6.3672,9.2977,9.0655,2.5613,0.0094,2.3284,0.0924,64.6874,0.1244,32.3437,333704.6875,0.0949
5884.3733,0.0942,44.2825,4440.769,9.1745,8.9888,11.8903,6.3534,9.2899,9.0544,2.5575,0.0114,2.3271,0.0947,64.2688,0.1213,32.1344,333672.3438,0.0984
5884.8733,0.0977,47.484,4477.9434,8.5784,9.061,11.7498,6.4789,9.2815,9.0681,2.5557,0.0111,2.3716,0.0958,64.6358,0.124,32.3179,333640.2188,0.101
5885.3733,0.0968,45.6181,4452.459,8.9341,9.0317,11.6867,6.4167,9.2751,9.045,2.5583,0.0096,2.3832,0.0942,65.3756,0.1294,32.6878,333607.9063,0.0999
5885.8733,0.0963,42.6602,4412.1582,10.3482,9.0879,11.3036,7.0833,9.2991,9.0434,2.5546,0.007,2.3809,0.0965,65.4242,0.1297,32.7121,333575.2188,0.1005
5886.3733,0.0964,45.9913,4424.1206,12.7278,8.3036,10.249,6.5766,9.294,9.0636,2.5455,0.0027,2.3598,0.1022,64.8448,0.1255,32.4224,333542.5,0.1027
5886.8733,0.1049,50.2573,4470.6182,14.4968,8.1619,10.0828,5.8021,9.2819,9.07,2.5398,0.0017,2.286,0.1057,64.4578,0.1227,32.2289,333510.0625,0.1094
5887.3733,0.1065,50.6148,4549.793,14.3925,7.9465,9.7184,5.0286,9.2845,9.0687,2.5313,0.0039,2.2302,0.111,64.6598,0.1242,32.3299,333477.8438,0.1125
5887.8733,0.1045,49.6445,4536.5103,11.4472,8.5346,10.2163,5.3044,9.2811,9.0583,2.5322,0.0053,2.2803,0.1105,64.9637,0.1264,32.4819,333445.5,0.111
5888.3733,0.1043,45.9795,4505.3652,8.8733,9.0795,10.5482,7.3392,9.2516,9.0525,2.5437,0.0051,2.3504,0.1033,64.5573,0.1234,32.2786,333413.0313,0.108
5888.8733,0.1032,42.4952,4598.2993,6.5668,9.1625,10.4844,7.536,9.2349,9.0504,2.5385,0.0027,2.2983,0.1065,63.5623,0.1162,31.7811,333380.75,0.1086
5889.3733,0.1049,43.3358,4498.1348,7.0526,8.9733,10.1962,5.8941,9.2551,9.0653,2.521,0.0033,2.2321,0.1174,62.8366,0.1109,62.8366,333348.9688,0.1141
5889.8733,0.1147,46.2898,4476.9795,9.0109,8.1937,9.559,4.8625,9.2646,9.0634,2.5119,0.0068,2.2664,0.123,62.7201,0.11,31.3601,333286.125,0.1224
5890.3733,0.1217,51.259,4377.3276,11.5891,7.8265,9.0682,5.9955,9.2642,9.0605,2.5101,0.0086,2.3082,0.1242,62.7201,0.11,31.3601,333286.125,0.127
5890.8733,0.1156,62.7765,4536.5693,14.5041,8.0675,9.5951,6.7593,9.2835,9.0496,2.5188,0.0104,2.3475,0.1188,63.0967,0.1128,31.5484,333254.75,0.1212
5891.3733,0.1156,72.6362,4501.4297,16.1665,9.1751,10.5575,7.7258,9.2731,9.0427,2.5352,0.0112,2.4743,0.1085,63.6327,0.1167,31.8163,333223.1875,0.117
5891.8733,0.1159,69.965,4523.2505,17.2147,9.6919,10.973,7.0008,9.2411,9.035,2.5387,0.0075,2.6196,0.1064,63.9679,0.1191,31.984,333191.375,0.1163
5892.3733,0.1127,59.7164,4474.2925,18.2351,9.8325,10.7078,5.4241,9.216,9.0239,2.5257,0.0018,2.6166,0.1145,64.062,0.1198,32.031,333159.4063,0.1176
5892.8733,0.1079,55.1479,4566.5366,18.6983,8.7744,10.024,5.1646,9.2366,9.0193,2.5096,-0.0029,2.5139,0.1245,63.7388,0.1175,47.8041,333127.375,0.1189
5893.3733,0.1189,60.6709,4633.4146,20.0108,9.1885,10.9816,7.9887,9.2793,9.0248,2.5077,-0.007,2.4717,0.1257,62.9447,0.1117,31.4724,333079.5625,0.1259
5893.8733,0.123,77.9589,4505.2944,20.4891,12.7603,15.2577,18.2684,9.3002,8.9944,2.5343,-0.0076,2.5013,0.1091,61.7257,0.1028,30.8629,333048.0938,0.1216
5894.3733,0.1191,89.551,4568.2007,19.2944,19.2484,21.9134,78.9123,9.2758,8.9696,2.5709,-0.0043,2.5606,0.0864,60.499,0.0939,30.2495,333017.2188,0.1105
5894.8733,0.1139,79.3574,4553.2769,17.4595,38.2332,38.5248,50.3648,9.1776,8.9529,2.5832,-0.0026,2.6059,0.0788,59.8804,0.0894,29.9402,332986.9688,0.1046
5895.3733,0.0982,65.1648,4610.8926,14.7655,59.1599,65.815,32.9788,9.096,8.9034,2.5765,-0.001,2.5872,0.0829,59.7651,0.0885,29.8825,332957.0313,0.0965
5895.8733,0.085,56.7545,4444.0044,12.6197,47.8543,55.9609,27.5786,9.0686,8.8723,2.5703,0.0006,2.5433,0.0868,59.7365,0.0883,29.8682,332927.1563,0.0896
5896.3733,0.084,54.6687,4438.938,12.819,43.1423,52.0163,28.4482,9.0768,8.8665,2.5679,-0.0009,2.5154,0.0883,59.4325,0.0861,29.7162,332897.2813,0.0896
5896.8733,0.0893,61.0206,4501.5122,14.0032,48.0509,58.6355,38.1582,9.1009,8.8521,2.571,-0.0021,2.4921,0.0863,58.9626,0.0827,29.4813,332867.5625,0.0922
5897.3733,0.0934,72.8562,4508.6948,15.6889,60.9929,75.3666,67.4221,9.1073,8.8684,2.5828,-0.0007,2.4873,0.079,58.6493,0.0804,29.3247,332838.0938,0.0921
5897.8733,0.0974,79.3888,4440.6147,16.9599,91.2691,109.7692,186.6055,9.109,8.8381,2.595,-0.0013,2.52,0.0714,58.4873,0.0792,29.2436,332808.7813,0.0918
5898.3733,0.093,78.9724,4488.6577,18.7005,135.7672,152.4241,187.3852,9.0641,8.8198,2.5983,-0.0031,2.5969,0.0694,58.5849,0.0799,29.2925,332779.5313,0.0883
5898.8733,0.0832,73.6497,4613.8408,20.0073,178.9884,217.0495,169.8306,9.0196,8.8202,2.5943,-0.0009,2.6523,0.0718,59.1846,0.0843,29.5923,332750.25,0.083
5899.3733,0.0815,72.4477,4596.5156,21.6646,184.086,226.2475,159.3173,8.9923,8.8077,2.584,0.0012,2.6082,0.0782,60.482,0.0938,30.241,332720.6563,0.0843
5899.8733,0.0831,86.8288,4424.728,22.2564,205.8246,257.5114,134.5457,9.0386,8.8056,2.579,0.0014,2.5568,0.0813,61.8658,0.1038,30.9329,332690.4063,0.0864
5900.3733,0.0995,120.4659,4571.5547,21.6736,226.3944,245.2854,156.4797,9.1052,8.8087,2.587,0.0039,2.6908,0.0764,62.5277,0.1086,31.2638,332659.4688,0.0949
